status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
527750833927938_991324340903916,"Students, Parents, and Guardians –

Due to the high probability of severe weather, including large damaging hail, all activities and athletic competitions for today have been postponed. Below is a list of events along with rescheduled dates, if they have been determined.

JV/V Baseball at Topeka; rescheduled for Th May 12
JV/V Softball Home vs TWest; rescheduled for T May 3
JV/V Girls Soccer at BV-Stilwell; rescheduled for W April 27
V Boys Tennis at Emporia; rescheduled for Th April 28
MHS Jazz Concert; no date yet

All after school activities scheduled for tonight have been canceled and we are asking that all students leave the school building at the end of the school day and get home as quickly as possible.

Greg Hoyt, MHS Principal",,status,,2016-04-26 10:10:18,2,0,2
527750833927938_991315547571462,"Here is the listing of postponements for games scheduled for Manhattan High Tuesday, April 26th:

JV/V baseball postponed today rescheduled for Thursday May 12th at Hummer Park – Topeka vs. Topeka West 4:00pm

JV/V softball postponed today rescheduled for Tuesday May 3rd at Anneberg Park vs. Topeka West. Varsity will play on field #4 and JV on field #5

JV/V girls soccer postponed today rescheduled for Wednesday April 27th at BV-Stilwell (KC) var at 4pm and JV at 5:45pm

Boys Varsity tennis postponed today rescheduled for Thursday April 28th at Emporia High 3:00pm",,status,,2016-04-26 09:50:16,0,0,1
527750833927938_990763937626623,The C-Team Baseball game for today has been moved from the Wilson Field to the Eisenhower Baseball Complex.  Game start time is at 4:00 p.m.,,status,,2016-04-25 11:05:22,0,0,0
527750833927938_990739250962425,"The MHS Orchestra and Big Red One Jazz Band Clinic and Concert scheduled for tomorrow has been canceled, due to potential weather concerns in our area in the afternoon and evening. A new date has not been set for this event.",,status,,2016-04-25 10:06:25,0,0,0
527750833927938_990702080966142,"Congratulations to our MHS Music Department!! Here are some of the results from KSHSAA Regional and State events:

KSHSAA Regional Solo & Ensemble Festival (Division 1 Medals are eligible for State)
• Band – 64 Division 1 Medals / 24 Division 2 Certificates / 1 Division 3 Participants
• Choir – 70 Division 1 Medals / 3 Division 2 Certificates / 6 Division 3 Participants
• String – 28 Division 1 Medals / 25 Division 2 Certificates

KSHSAA State Large Group Festival
• Choir – 1 Division 1 Plaque / 1 Division 2 Certificate
• String – 1 Division 1 Plaque / 1 Division 2 Certificate

KSHSAA State Solo & Ensemble Festival
• Band – 54 Division 1 Medals / 18 Division 2 Certificates
• Choir – 55 Division 1 Medals / 27 Division 2 Certificates
• String – 12 Division 1 Medals / 12 Division 2 Certificates / 3 Division 3 Participants",,status,,2016-04-25 08:46:41,10,0,1
527750833927938_990675410968809,,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/990675410968809/?type=3,2016-04-25 07:46:58,4,0,1
527750833927938_988090731227277,"Please join us for MHS Baseball – Game On for a Cure this Friday, April 22 at Eisenhower Baseball Complex.  MHS will host Topeka Seaman for games at 4 and 6 p.m.   

This night was planned as a fun night for our special bat boys whose lives have been significantly impacted by cancer, and is dedicated to all  who have been affected by cancer.    The American Cancer Society will be on hand with information and to accept donations for Relay for Life.  The Johnson Research Center will also provide some information about their efforts.  

Please join us Friday in cheering on the team against two tough opponents.  Together we can beat them both!!!",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/988090731227277/?type=3,2016-04-20 07:49:52,2,0,0
527750833927938_987142504655433,**JV/VARSITY BASEBALL GAMES FOR TODAY HAVE BEEN POSTPONED UNTIL MAY 4**,,status,,2016-04-18 11:42:55,0,0,0
527750833927938_10153338072751566,Spirit Night Tonight at Olive Garden from 4-close!!!  Come enjoy great food and family time while supporting your local high school!!!  A portion of the proceeds go back to the school!!!,,photo,https://www.facebook.com/photo.php?fbid=10153338072751566&set=o.527750833927938&type=3,2016-04-12 13:52:38,0,0,0
527750833927938_10153336747626566,MHS Spirit Night!!! April 12th at Olive Garden from 4-close!!  Come join us!!!,,photo,https://www.facebook.com/photo.php?fbid=10153336747626566&set=o.527750833927938&type=3,2016-04-11 22:32:59,0,0,0
527750833927938_10153335239776566,"Come join us at Olive Garden tomorrow from 4-close for great food and time with family.  Your support of the MHS Booster Club means you are supporting Manhattan High School...their students, their athletes, their Performing arts performers and their administration.  So please come join us in saying we support you all in the great events and activities you give to us each and every day!!  Thank you MHS Indians!!!  We support you!!",,photo,https://www.facebook.com/photo.php?fbid=10153335239776566&set=o.527750833927938&type=3,2016-04-11 06:57:23,0,0,0
527750833927938_981228181913532,"Congratulations to the following students who earned awards at the Kansas Student Technology Leaders competition yesterday at KSU:

1st place – Website Design
The team of Luann Jung, Isaiah Glymour, Leon Li, Alex Lu

3rd place – Interactive Media
The team of Nolan Blankenau & Stephanie Fu

5th place – Interactive Media
The team of Creighton Glasscock & Max Kokenge

5th place – Graphic Design
Luann Jung",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/981228181913532/?type=3,2016-04-07 08:09:38,12,0,1
527750833927938_980667365302947,"Graduation Items:

If you missed picking up your graduation items from Jostens on Tuesday, April 5, those items are in the Main Office with Mrs. Hope.  If you owe a balance you will need to make your payment to Jostens on-line before you can pick up your items. Jostens will send Mrs. Hope an e-mail confirming that you have made payment.  

Thank you!",,status,,2016-04-06 07:27:48,0,0,0
527750833927938_979737335395950,"There will be an informational meeting about summer volleyball camps and workouts for players and parents on Wednesday, April 6th at 6:00 in the MHSW Little Theatre.  If you cannot  attend there will be information in the athletic office at west campus.",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/979737335395950/?type=3,2016-04-04 13:47:01,0,0,0
527750833927938_977091402327210,The MHS Jazz concert that was scheduled for tonight has been re-scheduled for April 26. This will be a joint concert with the Big Red One Jazz band. Please put it on your calendar and come out to Rezac Auditorium for a great night of jazz on April 26!,,status,,2016-03-31 09:56:43,1,0,0
527750833927938_976292942407056,***TODAY’S JV TRACK AND FIELD EVENT HAS BEEN POSTPONED.***,,status,,2016-03-30 12:36:14,1,0,0
527750833927938_976240232412327,"MHS Parents
 
There will be a Performing Arts Support Group meeting on Monday, April 4th at 7:00 pm in the MHS West Campus Library. All MHS parents are invited, whether you have a student in Performing Arts, or not. You’re invited to come and learn more about the MHS Performing Arts Support Group.",,status,,2016-03-30 10:56:39,0,0,0
527750833927938_975414989161518,"Manhattan High School’s annual Spring Fling event is this Friday, April 1st  from 6:00-9:00pm at west campus.  Spring Fling is a free fun night for all MHS students that includes: a DJ and dance, a carnival, free food, open gym, prizes and laser tag.

If you have questions or would be interested in being a chaperone please contact Kari Humes at kariq@usd383.org or 785-587-2100 extension 8098.",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/975414989161518/?type=3,2016-03-29 14:29:01,1,0,1
527750833927938_975241079178909,"MHS DANCE TEAM TRY-OUT MEETING
There will be an information meeting for all students and their parent or guardian who would like to try out for the MHS Dance team.  The meeting will be Wednesday April 6 at 7 PM in the MHS West Campus Cafeteria.   Please attend with your student if they are thinking about trying out.  
 
Leslie Finnell",,status,,2016-03-29 10:05:24,0,0,0
527750833927938_971631709539846,"Hello Senior Parents:

I previously sent out an email regarding the Manhattan High School Project Graduation 2016 party.  I believe there was an issue with the link to the “My Sign Up” page that I provided.  Please use this link to sign up for a food donation or to volunteer your time:

http://www7.mysignup.com/cgi-bin/view.cgi?datafile=mhsprojectgraduation2016 

At this time I have received no monetary parent donations.  Please consider making a small donation to our event in order to cover the cost of this activity and prizes.  Checks should be made to “MHS Project Graduation” and can be sent to the high school at 2100 Poyntz Avenue or may be dropped off at the front office.  Please be sure to put my name on the envelope.

Event details:
The Project Graduation event is for graduating MHS seniors only.  It is held on graduation evening, Sunday May 22nd from 9:00pm-1:00am.  The purpose of this event is to provide our seniors with a fun, safe, drug and alcohol free, night of activities.  The event will be held at the KSU Recreation Complex at Kimball and Denison.  Students need to arrive by 10:30pm.  Once they leave, they will not be able to return.

Project Graduation is free and activities include:  racquetball, basketball, an inflatable obstacle course, KSU's climbing rock wall, food, prizes and more!!!  All seniors attending who are still present at midnight will receive a free t-shirt and at the end of the night we will raffle off a $500 cash prize. 

Thank you for your support with this event.  

Thanks,

Kari Q. Humes, CPP, LAC
Drug and Alcohol Prevention Coordinator
USD #383 Manhattan-Ogden Schools
785-587-2100 extension 8098",Manhattan High School Project Graduation 2016 - MySignUp Sign Up Sheet,link,http://www7.mysignup.com/cgi-bin/view.cgi?datafile=mhsprojectgraduation2016,2016-03-25 09:06:04,0,0,0
527750833927938_970908186278865,TRACK MEET AT TOPEKA WEST FOR TODAY HAS BEEN CANCELLED.,,status,,2016-03-24 12:35:07,0,0,0
527750833927938_970906559612361,TRACK MEET FOR TODAY AT TOPEKA WEST HAS BEEN CANCELLED.,,status,,2016-03-24 12:31:01,0,0,0
527750833927938_970906169612400,VARSITY TRACK AND FIELD TO TOPEKA WEST IS CANCELLLED FOR TODAY.,,status,,2016-03-24 12:29:45,0,0,0
527750833927938_1333631536662708,"Hi there MHS! I am a senior at KSU, and am a certified airbrush tanning technician and am the owner of Airbrush Me- Sunless Tanning. Prom is just around the corner and laying in tanning beds can be dangerous! Airbrush tanning is safe and effective. I use an organic solution and a cutting edge machine to apply the airbrush tan, so I promise, YOU WILL NOT BE ORANGE!!. You can get a tan yourself or even set up a tanning party and as the host you would tan for free! If any of the young women or parents at MHS have any questions or would like to set up a session just let me know! I am mobile and can come to you and your friends, or you can come to me!

Thank you all:)",,photo,https://www.facebook.com/photo.php?fbid=1333631536662708&set=o.527750833927938&type=3,2016-03-15 15:20:04,1,0,0
527750833927938_964448710258146,"MHS Parents,
 
Your student’s teachers have updated grades for the third 9-week grading period.  In our ongoing effort to reduce expenses, grade cards will not be mailed home.  Please use this notice as an opportunity to log into your Parent Portal, please see link below.  Parent Portal allows you to review your student’s grades with them at a time convenient to you. 

If you do not have access to the Parent Portal please contact one of the grade level offices and we will be able to help you setup your account.   You can also ask your student to log into Student Portal to review their current grades.  If you would like to contact a teacher, you can access a link to their email by selecting the schedule tab.  For students who need extra help with English, Math, Social Science, and Science, we continue to offer Extended Learning Time, ELT, from 3-4 Monday through Thursday.

https://ic.usd383.org/campus/portal/manhattanogden.jsp

Michael S. Dorst
Assistant Principal
Manhattan High School",Campus Parent Portal Login,link,https://ic.usd383.org/campus/portal/manhattanogden.jsp,2016-03-15 12:27:36,2,0,1
527750833927938_10153916121649477,"Friends, colleagues, anyone and everyone looking to have a great time:

Manhattan High will host it's annual Forensics Invitational on Friday, March 11th and Saturday, March 12th. This looks to be an exciting opportunity, this year, to see some of the best competition in the Flint Hills area. We are looking for judges who can help these kids prepare for the highest levels of state and national competition. And really to just come have a great time enjoying some of the strongest acting and speaking in the state and in the area. If you are available and would like to be part of the fun, please check out and complete the judges' form at the following link: 

http://goo.gl/Mv9iJo

Come join us and have a outstanding time with these kids, this weekend. We hope you can join us!

(Please share this post so everyone can come join the fun. :) )",Manhattan High School Judges Form,link,https://goo.gl/Mv9iJo,2016-03-05 13:45:49,1,0,0
527750833927938_957369944299356,"Parents, Guardians, Students -

At approximately 10:10AM, all students were given permission to pass to their fourth period class after sheltering in place while the building was checked due to a suspicious gas odor in the west E hall.

The entire building was monitored by both the Manhattan Fire Department and Kansas Gas       Service, and the affected area was ventilated. At no time did any of the detection equipment utilized by either MFD or KGS indicate any abnormal readings.

Several students and adults were checked by school health officials in addition to Emergency Medical Service personnel for symptoms, and all were medically cleared. Students and staff were instructed via PA system to report to the nurse's office for examination if at any time they were not feeling well.

As of this time, the building is under normal occupancy and operation.

I would like to commend all entities that responded this morning that constituted five agencies: MFD, RCPD (School Resource Officers), EMS, KGS, and school officials.

Greg Hoyt, MHS Principal",,status,,2016-03-02 12:20:19,4,2,0
527750833927938_957339237635760,"Parents, guardians, and students –

Kansas Gas Service and the Manhattan Fire Department was contacted by MHS this morning after reports of a suspicious gas odor present in west E hall, main floor. The west end of E hall classrooms were evacuated to different locations as responders checked for detectable readings.

This is an ongoing situation, but no readings have been detected by either the Fire Department or Kansas Gas Service. However investigation is still ongoing.

Five students and three faculty members were examined for health concerns, and all have checked out clear but do have mild complaints of nausea and/or head aches.

Currently the building is in a ""shelter in place"" mode, which means that students are not passing to their next classes. Ventilation units have been shut off while Kansas Gas attempts to isolate any issue that may be occurring. Currently the hallway is being ventilated and we anticipate an all clear at approximately 10AM.

Greg Hoyt, MHS Principal",,status,,2016-03-02 10:53:36,4,2,3
527750833927938_956929921010025,"Hello Senior Parents:

Graduation is quickly approaching for your MHS senior.  The Manhattan High School Project Graduation 2016 party planning has begun.  Please pass these details along to your senior.  We will announce the event to students at graduation practice but in the excitement of it all, they might not remember. 

The Project Graduation event is for graduating MHS seniors only.  It is held on graduation evening, Sunday May 22nd  from 9:00pm-1:00am.  The purpose of this event is to provide our seniors with a fun, safe, drug and alcohol free, night of activities.  The event will be held at the KSU Recreation Complex at Kimball and Denison.  Students need to arrive by 10:30pm.  Once they leave, they will not be able to return.  Project Graduation is free and activities include:  racquetball, basketball, an inflatable obstacle course, KSU's climbing rock wall, food, prizes and more!!!  All seniors attending who are still present at midnight will receive a free t-shirt and at the end of the night we will raffle off a $500 cash prize. 

An extra fee is required by the recreation complex in order for them to allow our students to climb their rock wall.  In addition, if a student is under the age of 18, they will need a parent signature on the Rock Wall Waiver Form.  Please sign it for them and have them bring it with them on the evening of the event.  Please consider making a small donation to our event in order to cover the cost of this activity and prizes.  Checks should be made to “MHS Project Graduation” and can be sent to the high school at 2100 Poyntz Avenue or may be dropped off at the front office.  Please be sure to put my name on the envelope.

I am currently collecting food donations and looking for adult chaperones.  Please use this link to provide food or chaperone: 
http://www7.mysignup.com/cgi-bin/view.cgi?datafile=mhsprojectgraduation2016 
If the link does not work just go to www.mysignup and search for MHS Project Graduation 2016.  

All food donations can be dropped off at the KSU Recreation Complex on Sunday the 22nd between 8:00 and 9:00pm.  If this time does not work for you, please contact me at 785-587-2100 extension 8098 or via email at kariq@usd383.org  and we will figure out a way to get your donation there.

Thank you for your support with this event.  We typically have anywhere from 50-80% of our seniors in attendance at Project Graduation.

Thanks,

Kari Quiton Humes, CPP, LAC
Drug and Alcohol Prevention Coordinator
785-587-2100 extension 8098
kariq@usd383.org
USD #383 Manhattan-Ogden Schools",Manhattan High School Project Graduation 2016 - MySignUp Sign Up Sheet,link,http://www7.mysignup.com/cgi-bin/view.cgi?datafile=mhsprojectgraduation2016,2016-03-01 14:05:31,6,0,0
527750833927938_956331864403164,,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/956331864403164/?type=3,2016-02-29 09:34:39,3,0,0
527750833927938_10207209361124686,"Congratulations to MHS Wrestling.
",2016 State Wrestling Results - WIBW News Now!,link,http://www.wibwnewsnow.com/2016-state-wrestling-results/,2016-02-28 15:52:49,0,0,0
527750833927938_953785654657785,"In honor of National FFA week this week, there will be a fundraiser at Cox Bros. BBQ tonight from 5-8pm. The Manhattan FFA Chapter will receive 10% of all proceeds made during this time. Please come support us!

Happy National FFA Week!",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/953785654657785/?type=3,2016-02-24 11:59:51,13,4,4
527750833927938_953716384664712,,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/953716384664712/?type=3,2016-02-24 08:51:23,0,0,1
527750833927938_953249908044693,Thank you to our Manhattan FFA members for serving up a delicious teacher appreciation breakfast!!,Photos from USD 383: Manhattan High School's post,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/953249694711381/?type=3,2016-02-23 09:28:25,5,0,0
527750833927938_952906964745654,"Mark Your Calendar - the 2nd annual MHS Booster Club Silent Auction is tomorrow - Tuesday, Feb. 23 at MHS. The auction will be open beginning at 4:30pm and will close at halftime of the varsity boys basketball game. Huge variety of items to bid on - make sure to stop by and take a look as you enter the gymnasium for the MHS vs. Junction City basketball games. The MHS Booster Club will use the money raised from the silent auction to support student activities and athletics at MHS. Go Indians!",,status,,2016-02-22 16:08:23,3,0,0
527750833927938_952866634749687,Coach George at his pre-game interview Friday night,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/952866634749687/?type=3,2016-02-22 14:20:04,20,0,0
527750833927938_952729238096760,"Your students represented MHS magnificently at the state Business Professionals of America leadership conference last weekend. Over 500 high school students competed in various events. In individual events, the top 5 students earn the right to compete at the National Leadership Conference in Boston, top 2 in team events, and top 3 in judged (presentation) events. If you are interested, the events and MHS results are listed below:

2016 BPA Results:
• Fundamental Acctg: 1-Lexi Bieker; 3 Josh Morse
• Advanced Acctg: 1-Collin Queal, 2-Suzanna Gevock, 3-Chloe Swanson-Lhuillier, 5-Fatou Faburay
• Payroll Acctg: 2-Suzanna Gevock, 4-Josh Morse, 10-Lexie Nichols
• Banking & Finance: 1-Mark Buckwalter, 3-Collin Queal
• Financial Analyst Team: 1-Emma Devane, Chloe Swanson-Lhuillier, John Benfer, Corbin Sedlacek
• Personal Financial Management: 1-Lily Colburn, 3-Jonathan Chen
• Fundamental Word Processing: 1-Amanda Mack, 2-Lexie Nichols
• Fundamental Spreadsheet Applications: 1-Stephanie Fu
• Medical Office Procedures: 5-Luann Jung
• Administrative Support Team: 1-Luanne Jung & Stephanie Fu
• Java Programming: 5-Nabil Hossain
• Advanced Interview Skills: 1-Emma Devane, 4-Corbin Sedlacek
• Extemporaneous Speech: 1-LilyColburn
• Human Resource Management: 6-Dustin Wichman
• Presentation Management Individual: 1-Mark Buckwalter, 2-Maya Minocha
• Presentation Management Team: 1-Bryan Armbrust, Isis Thornton-Saunders, Brandon Religa, Lexi Bieker; 3-Maya Minocha, Amanda Mack, Fatou Faburay

Open events Top 10 
• Marketing, Management, & Human Resources: Luann Jung, Brandon Religa, Stephanie Fu
• Parliamentary Procedures: Suzanna Gevock, Luann Jung, Bryan Armbrust
• Project Management: Dustin Wichman, Stephanie Fu
• Programming Concepts: Stephanie Fu, Luann Jung, Nabil Hossain
• Administrative Support Concepts: Stephanie Fu,  Lexi Bieker, Luann Jung
• Financial Math & Analysis: Luann Jung, Stephie Fu, Collin Queal",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/952729238096760/?type=3,2016-02-22 09:16:58,49,3,4
527750833927938_951342911568726,"2016-2017 Enrollment Information!

Online registration is here (or will be here soon!). USD 383 will unveil our online registration to USD 383 parents/guardians around June 1. Paper enrollment packets will NOT be mailed out this summer. All registration will be done online through the parent portal. 

If you do not have a parent portal account, you must contact your child's school to receive your individual activation code. Each parent has a unique activation code. Parents/guardians must have a parent portal account set up in order to complete registration this summer.

If you already have a parent portal account there isn't anything else you need to do at this time.

Around June 1, the registration button on the portal will be active. We will be sending out lots of information and reminders about online registration throughout the summer. To save you time filling out registration information this summer, we highly recommend that you complete online registration prior to attending central enrollment. 

Central Enrollment will be held on Friday, July 29 from 7am - 7pm at Manhattan High School West Campus, 2100 Poyntz Ave. Parents/guardians will still need to attend Central Enrollment to finish the enrollment process - pay fees, set up meal accounts, get transportation information, etc. We are looking at adding online payments to our registration process the following year.",,status,,2016-02-19 09:42:02,5,0,3
527750833927938_950365568333127,Come out tonight and enjoy some great food while supporting your MHS Boys Basketball team! Stop by COX BROS. BBQ from 5-8pm and the team will receive a percentage of all sales. GO INDIANS!,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/950365568333127/?type=3,2016-02-17 14:14:39,2,0,0
527750833927938_947335485302802,"**ATTENTION SPRING ATHLETES**
The spring sports will start on February 29th.  If you have not turned in your physical and athletic packet please do so prior to the 26th.  If you are not sure of having a physical on file call Mrs. Statton at 587-2100 ext. 8007.   Please remember that you will not be able to practice if you do not have both the physical and the athletic packet on file.",,status,,2016-02-11 17:16:47,0,0,0
527750833927938_946177428751941,"Dear MHS Parents/Guardians –

I would just like to remind everyone that Parent-Teacher conferences will be conducted at MHS West Campus in the commons area on Wednesday February 10 and Thursday February 11 from 4:30PM to 8:00PM.

We do encourage everyone to utilize access to grades and attendance through the Infinite Campus Parent Portal, and also through the Infinite Campus app for smartphones. The district ID for the app is JDSCWC.

We want to be as accurate as possible in tracking attendance, so we ask that everyone enter the front of the building and stop at the top of the stairs where we will have office professionals handing out grade progress reports by last name. Our records indicate that 38.9% of parents attended last fall. To me, that's not good enough. We wish to partner with you in the education of your child and hope that you are able to make the time to visit with our teachers about the progress of your student.

Greg Hoyt, MHS Principal",,status,,2016-02-09 08:25:41,2,0,0
527750833927938_10154466314330278,"If you or your daughter are looking for a formal dress for Prom or another event, join us at Gown Town 2016, a fundraiser for Junior League of the Flint Hills on February 28th from 12-5pm at Four Points by Sheraton. Tickets are only $5 and the first 50 tickets sold receive swag bags. There will be hundreds of dresses to choose from! Tickets on sale now at www.jlflinthills.org.",,photo,https://www.facebook.com/jlflinthills/photos/o.527750833927938/10154466314330278/?type=3,2016-02-05 13:15:58,0,0,0
527750833927938_944393805596970,Wishing our MHS Forensics team luck as the head to the Washburn Rural Forensics Tournament where they will face some tough competition!! #RollTribe,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/944393805596970/?type=3,2016-02-05 09:41:31,14,0,0
527750833927938_943078859061798,"Freshmen, sophomores and juniors, bring your parents to the Elective Fair at MHS West on Thursday night. Come to the fair in the commons area to find out about all the CTE courses and elective programs our school has, then attend your grade level enrollment meeting so you and your parents have all the information to set up your schedule for next year. The enrollment information meetings and Elective Fair start at 6:30 p.m.",,status,,2016-02-02 09:06:45,5,0,1
527750833927938_10156472556700072,https://www.change.org/p/greg-hoyt-keep-indian-as-the-manhattan-high-school-mascot?recruiter=5361130&utm_source=share_petition&utm_medium=facebook&utm_campaign=share_facebook_responsive&utm_term=mob-xs-share_petition-no_msg&fb_ref=Default,Greg Hoyt: Keep Indian as the Manhattan High School Mascot,link,https://www.change.org/p/greg-hoyt-keep-indian-as-the-manhattan-high-school-mascot?recruiter=5361130&utm_source=share_petition&utm_medium=facebook&utm_campaign=share_facebook_responsive&utm_term=mob-xs-share_petition-no_msg&fb_ref=Default,2016-01-28 13:23:28,0,0,0
527750833927938_940818829287801,,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/940818829287801/?type=3,2016-01-28 10:24:31,1,0,0
527750833927938_939919732711044,"The 31st Annual Mr. MHS Pageant is Saturday, January 30. The theme is “Cowboys and Aliens.” The title alone may make you curious enough to come check it out. Please take the opportunity to watch some of your past students vie for the illustrious title of MR. MHS 2016. Contestants will participate in the following competitions: evening wear, talent, and interview. It is a lot of fun.
 
This years’ participants are: Mitchell Elliott, August Balman, Gavin Larios, Michael Everett, Peter Gruenbacher, Ethan Levin, and Nathan Clark. A great deal of humor and talent are represented.
 
Tickets are on sale now. General Admission tickets are $5. Reserved tickets are $7. You may buy them:
·         during MHS lunch hours Monday – Friday in the West Campus cafeteria (11:30 – 12:50)
·         after school Wednesday and Thursday at West Campus, Room C-112 (3:00 – 4:15)
·         at the East Campus counseling office Wednesday through Friday (7:30 am – 3:00 pm)
·         at the performance Saturday night
 
We hope to see you Saturday at 7:00 at MHSW, Rezac Auditorium, for a night of fun!
 
Mr. MHS is sponsored by Student Council, Business Professionals of America, and AFS Foreign Exchange Program",,status,,2016-01-26 10:17:19,2,0,1
527750833927938_939916712711346,"MHS Enrollment Information and Electives Fair

On Thursday Feb. 4th from 6:30-8:0pm, there will be a 2016-2017 MHS enrollment information meeting/electives fair for students and parents currently in grades 8-11. The enrollment information meetings/elective fair will be held at MHS West Campus, 2100 Poyntz Ave., in the commons area and auditorium. 

Enrollment meetings:
7:00-7:30pm - Auditorium - enrollment meeting for current 8th grade students and their parents
7:30-8:00pm - Auditorium - enrollment meeting for current 9th grade students and their parents
7:00-8:00pm - Little Theater - open session for current 10th and 11th grade students and their parents to answer enrollment questions.",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/939916712711346/?type=3,2016-01-26 10:10:44,0,0,1
527750833927938_937722039597480,"Parents/Guardians and Students,
Manhattan High School has cancelled competition teams traveling east today due to poor road conditions. This includes the Scholar's Bowl and Bowling teams heading to Topeka.

Freshman basketball practice will occur after school today as road conditions in Manhattan will only improve as the day progresses. 9th grade girls will practice at the East Campus, and 9th grade boys will practice at the West Campus. Varsity girls basketball will practice at the West Campus after school.

The swim and wrestling teams will practice as usual after school today.

Greg Hoyt, MHS Principal",,status,,2016-01-21 13:36:43,3,0,4
527750833927938_937644062938611,"**ATTENTION PARENTS**
THE FRESHMAN BASKETBALL GAME TODAY AT WAMEGO  HAS BEEN POSTPONED.",,status,,2016-01-21 10:05:05,1,0,0
527750833927938_937629366273414,"The streets are dangerous today, it's still snowing and yet school has not been cancelled, what is wrong with our school districts here? Really?! We have a dusting earlier this year and you close down the night before, and today nothing?",,status,,2016-01-21 09:36:56,1,0,1
527750833927938_937281312974886,"MHS students how would you like to video tape the 2A basketball games at Bramlage on March 9, 10,11 & 12 and earn volunteer hours. If you are interested, contact Mrs. Ricketts in room C109 for more details!",,status,,2016-01-20 13:14:08,1,0,0
527750833927938_937205586315792,Come out and support the MHS Booster Club at Chick-fil-A on January 26th from 5:30-7:30PM. We hope to see you there!,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/937205586315792/?type=3,2016-01-20 09:47:05,1,0,0
527750833927938_936779559691728,"Dear Parents,
 
I wanted to inform you that school officials at Manhattan High School conducted a joint operation with officers from the Riley County Police Department and other regional law enforcement entities, including multiple canine units, to perform a random search for illicit drugs. This was a planned and coordinated effort between the school and law enforcement and was not prompted by any specific information regarding drugs or drug activity at the school.
 
The building was placed into ""lockout"" mode during the drill, which means that all exterior doors were locked to prevent anyone from entering the building during the search. School officials monitored the front entry ways during the drill to direct any incoming traffic. Students were not permitted to leave their classrooms, but regular instruction did continue for the duration of the drill. The drill was announced at 9:35 AM and concluded at 10:16 AM.
 
Several positive indicants did arise and school administrators are following up in concert with law enforcement. If you have any questions regarding this drill, please feel free to call me at 587-2100.
 
Greg Hoyt, MHS Principal",,status,,2016-01-19 11:31:50,13,0,0
527750833927938_935010613201956,Just a few pics from our Winter Homecoming pep rally 2016!,Photos from USD 383: Manhattan High School's post,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/935010129868671/?type=3,2016-01-15 15:17:26,26,0,0
527750833927938_934900383212979,"Parents,

We just wanted you to be informed that after tonight's Homecoming basketball game vs,. Highland Park, Manhattan High School will host a ""Fun Night"" for all students at MHS West Campus. The event is free to all MHS students (no guests permitted). The event begins at the conclusion of the games and will conclude at 11:00 PM.

We ask  that all students be picked up in the front loop promptly at the conclusion of the event, no later than 11:15PM. 

Greg Hoyt, MHS Principal",,status,,2016-01-15 10:02:27,1,0,0
527750833927938_934878349881849,"Tribe Pride, our MHS merchandise store, will be open at Homecoming TONIGHT from 4:15 until 7:45:
--Several items are at CLEARANCE PRICES! 
--Prices range from $1 to $40. 
--Special Lew Lane field t-shirts are still available. 
--CASH OR CHECK ONLY ARE ACCEPTED.

Please visit us in the commons area. We look forward to seeing you!",,status,,2016-01-15 08:54:04,1,0,0
527750833927938_933192883383729,"Parents please stress to your students the importance of locking up their items in the locker rooms. These photos were taken Friday and as you can see there are items left out and also put in lockers without locks. Things tend to go missing if they are left out or in an unlocked locker. Once they do, they are EXTREMELY hard to recover.",Photos from USD 383: Manhattan High School's post,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/933183800051304/?type=3,2016-01-11 10:59:41,21,0,6
